Date,Open,High,Low,Close,Volume,Adj Close
9/29/2009,499.53,499.75,493.01,498.53,2099200,498.53
9/28/2009,494.84,501.5,493.3,498.53,1839300,498.53
9/25/2009,494.29,499.93,492,492.48,2049600,492.48
9/24/2009,500.47,501.41,493,496.77,2527600,496.77
9/23/2009,500.78,507,497.71,498.46,2704200,498.46
9/22/2009,500.92,501.99,497.81,499.06,3041200,499.06
9/21/2009,487.74,498.9,486.22,497,2116400,497
9/18/2009,496.77,496.98,491.23,491.46,3283500,491.46
9/17/2009,490.57,497.37,487.15,491.72,4483100,491.72
9/16/2009,479.8,489.37,478.48,488.29,2585300,488.29
9/15/2009,475.08,478.91,472.71,477.54,2398100,477.54
9/14/2009,470.51,476.8,470.05,475.12,1975700,475.12
9/11/2009,470.4,473.3,467.63,472.14,1902900,472.14
9/10/2009,466.65,470.94,462,470.94,2534600,470.94
9/9/2009,459.06,466.27,458.8,463.97,2195400,463.97
9/8/2009,464.29,466.99,455.84,458.62,2656700,458.62
9/4/2009,457.57,462.6,455.78,461.3,1499200,461.3
9/3/2009,455.82,458.25,455,457.52,1646200,457.52
9/2/2009,455.82,458.33,452.59,453.01,1804800,453.01
9/1/2009,459.68,466.82,454.42,455.76,2594900,455.76
8/31/2009,459.79,461.86,458,461.67,1957900,461.67
8/28/2009,469.26,472.37,463.38,464.75,1771600,464.75
8/27/2009,468.58,468.58,460.73,466.06,1998900,466.06
8/26/2009,472.76,473,466.7,468,1987800,468
8/25/2009,469.13,474.35,468.72,471.37,2341000,471.37
8/24/2009,467.35,470.09,464.42,468.73,2453400,468.73
8/21/2009,465.54,466.09,462.65,465.24,3560500,465.24
8/20/2009,452,462.18,451.23,460.41,3998900,460.41
8/19/2009,439.99,445,438.56,443.97,2255000,443.97
8/18/2009,445.1,447.7,442.32,445.28,2351100,445.28
8/17/2009,451.5,451.99,443.12,444.89,2620200,444.89
8/14/2009,462.78,463.18,456.89,460,1675100,460
8/13/2009,462.15,464.72,458.91,462.28,1995200,462.28
8/12/2009,455.41,461.75,454.92,458.58,2341400,458.58
8/11/2009,453.67,457.23,452.38,453.94,1712500,453.94
8/10/2009,455.14,458.41,453.79,456.61,1742000,456.61
8/7/2009,455.67,459.42,454.99,457.1,2543100,457.1
8/6/2009,454.3,454.88,448.53,450.36,2110900,450.36
8/5/2009,456,456.91,447.88,451.14,2342000,451.14
8/4/2009,449.37,454,448.43,453.73,2389800,453.73
8/3/2009,448.74,453.9,447.64,452.21,2590300,452.21
7/31/2009,449.98,452.7,442.43,443.05,2860400,443.05
7/30/2009,442.61,451.47,442.61,445.64,3198600,445.64
7/29/2009,437.23,437.8,431.89,436.24,1987000,436.24
7/28/2009,441,442.81,436.1,439.85,2532500,439.85
7/27/2009,446.04,446.75,437.61,444.8,2504400,444.8
7/24/2009,435.81,450.49,435,446.72,3626900,446.72
7/23/2009,428.68,441.21,425.5,437.34,3478200,437.34
7/22/2009,428,430.2,423.5,427.69,2586700,427.69
7/21/2009,430.94,431.9,425.72,427.9,2968200,427.9
7/20/2009,429.88,432.85,426.25,430.17,3153500,430.17
7/17/2009,433,435.48,426.7,430.25,6854100,430.25
7/16/2009,436.68,445.75,434.1,442.6,6554500,442.6
7/15/2009,429.66,438.68,428.49,438.17,3777000,438.17
7/14/2009,423.71,426.73,420.87,424.69,2895800,424.69
7/13/2009,416.17,424.52,415.18,424.3,4045700,424.3
7/10/2009,409.58,417.37,408.7,414.4,2926600,414.4
7/9/2009,406.12,414.45,405.8,410.39,3275600,410.39
7/8/2009,400,406,398.06,402.49,3441200,402.49
7/7/2009,408.24,409.19,395.98,396.63,3259300,396.63
7/6/2009,406.5,410.64,401.66,409.61,2262600,409.61
7/2/2009,415.41,415.41,406.81,408.49,2517600,408.49
7/1/2009,424.2,426.4,418.15,418.99,2310800,418.99
6/30/2009,424,427.21,418.22,421.59,2593900,421.59
6/29/2009,426,427.8,422.24,424.14,2169300,424.14
6/26/2009,413.68,428.23,413.11,425.32,3256700,425.32
6/25/2009,407,415.9,406.51,415.77,3044500,415.77
6/24/2009,408.74,412.23,406.56,409.29,2457800,409.29
6/23/2009,406.65,408.99,402.55,405.68,2899600,405.68
6/22/2009,416.95,417.49,401.89,407.35,4124400,407.35
6/19/2009,418.21,420.46,414.58,420.09,4259100,420.09
6/18/2009,415.68,418.69,413,414.06,3085200,414.06
6/17/2009,416.19,419.72,411.56,415.16,3490100,415.16
6/16/2009,419.31,421.09,415.42,416,3049700,416
6/15/2009,421.5,421.5,414,416.77,3736900,416.77
6/12/2009,426.86,427.7,421.21,424.84,2918400,424.84
6/11/2009,431.77,433.73,428.37,429,2865200,429
6/10/2009,436.23,437.89,426.67,432.6,3358900,432.6
6/9/2009,438.58,440.5,431.76,435.62,3254900,435.62
6/8/2009,439.5,440.92,434.12,438.77,3098700,438.77
6/5/2009,445.07,447.34,439.46,444.32,3680800,444.32
6/4/2009,435.3,441.24,434.5,440.28,3638100,440.28
6/3/2009,426,432.46,424,431.65,3532800,431.65
6/2/2009,426.25,429.96,423.4,428.4,2623600,428.4
6/1/2009,418.73,429.6,418.53,426.56,3322400,426.56
5/29/2009,412.11,417.23,410.7,417.23,2648200,417.23
5/28/2009,408.68,411.62,404.61,410.4,2668800,410.4
5/27/2009,405.64,411.86,404.81,405.56,3034300,405.56
5/26/2009,391.95,405,390,404.36,3104500,404.36
5/22/2009,396.66,398.65,392,393.5,1718600,393.5
5/21/2009,396.3,402.84,393.84,396.5,2719800,396.5
5/20/2009,402.09,405.67,395,397.18,2284000,397.18
5/19/2009,396.1,401.64,393,398.88,2837500,398.88
5/18/2009,394.73,397.31,385.4,396.84,3351700,396.84
5/15/2009,391.1,394.11,389.09,390,3008700,390
5/14/2009,388.8,392.21,384.69,387.5,2937000,387.5
5/13/2009,394.09,396.39,388.35,389.54,2842800,389.54
5/12/2009,410.01,410.99,395.11,399.01,3790800,399.01
5/11/2009,402.8,412,401.2,407.98,2559300,407.98
5/8/2009,402.85,410.13,395,407.33,3865100,407.33
5/7/2009,404.1,404.99,392.5,396.61,2999800,396.61
5/6/2009,406.79,408.28,401,403.47,2632900,403.47
5/5/2009,399.98,405,397.25,402.99,2400800,402.99
5/4/2009,398.17,402.4,394.79,401.98,3203000,401.98
5/1/2009,395.03,397.59,391.55,393.69,2427700,393.69
4/30/2009,395.76,403.75,394.8,395.97,4355700,395.97
4/29/2009,385.97,394.97,385.83,391.47,3610000,391.47
4/28/2009,383.75,389.05,381.54,383.71,2943600,383.71
4/27/2009,384.34,389.49,382.75,385.95,2290600,385.95
4/24/2009,386.05,393.18,380.5,389.49,3385400,389.49
4/23/2009,387.51,389.75,381.11,384.69,2609000,384.69
4/22/2009,381.75,390,379.01,383.86,3501800,383.86
4/21/2009,376.17,384.3,376.1,381.47,3695400,381.47
4/20/2009,386.15,390.65,375.89,379.3,4428900,379.3
4/17/2009,386.02,399.82,384.81,392.24,10730800,392.24
4/16/2009,381.5,392.9,381.02,388.74,10185100,388.74
4/15/2009,367.1,381.06,364.16,379.5,4930700,379.5
4/14/2009,376.94,376.99,365.6,368.91,3428600,368.91
4/13/2009,371.33,379.1,370.3,378.11,3050100,378.11
4/9/2009,369.5,374.35,366.25,372.5,3382600,372.5
4/8/2009,363.5,365,356.21,362,2765200,362
4/7/2009,362.6,363.75,355.31,358.65,3680100,358.65
4/6/2009,367,369.82,361.4,368.24,3280300,368.24
4/3/2009,364.5,371.72,358,369.78,3789800,369.78
4/2/2009,363.31,369.76,360.32,362.5,4488000,362.5
4/1/2009,343.78,355.24,340.61,354.09,3301200,354.09
3/31/2009,348.93,353.51,346.18,348.06,3655300,348.06
3/30/2009,342.55,343.81,336.05,342.69,3094100,342.69
3/27/2009,350,352,345.47,347.7,3322800,347.7
3/26/2009,353.13,359.16,348.5,353.29,6003300,353.29
3/25/2009,350.4,351.34,336.25,344.07,4336300,344.07
3/24/2009,346.5,353.84,344,347.17,3820000,347.17
3/23/2009,333.56,349.45,333.03,348.6,4271500,348.6
3/20/2009,330.3,332.99,326.34,330.16,4737900,330.16
3/19/2009,331.68,336,327.38,329.94,4111200,329.94
3/18/2009,334.81,340,328.05,333.1,5012200,333.1
3/17/2009,320.18,335.34,319.09,335.34,4712500,335.34
3/16/2009,325.99,329.73,318.59,319.69,4946800,319.69
3/13/2009,326.1,327.46,319.03,324.42,3906400,324.42
3/12/2009,317.54,325,313.65,323.53,5024100,323.53
3/11/2009,310.1,320,305.71,317.91,5923600,317.91
3/10/2009,298.25,310.5,294.25,308.17,6730200,308.17
3/9/2009,299.98,306.57,289.45,290.89,6471300,290.89
3/6/2009,307.22,310.19,294.25,308.57,7234200,308.57
3/5/2009,316.48,319.08,302.64,305.64,6529900,305.64
3/4/2009,323.16,329,315.38,318.92,7818400,318.92
3/3/2009,330.07,333.69,322.35,325.48,6524800,325.48
3/2/2009,333.33,340.7,326,327.16,5788500,327.16
2/27/2009,332.95,343.82,331.11,337.99,5420000,337.99
2/26/2009,345.96,352.49,337.16,337.18,5605600,337.18
2/25/2009,342.15,352.3,338.92,341.64,6439100,341.64
2/24/2009,331.02,349.62,330.89,345.45,6095900,345.45
2/23/2009,347,349.8,329.55,330.06,5221100,330.06
2/20/2009,338.05,348.92,335,346.45,6217100,346.45
2/19/2009,357.47,359.8,341.41,342.64,4988700,342.64
2/18/2009,347.24,353.38,340.52,353.11,6024500,353.11
2/17/2009,346.51,347.09,339.69,342.66,5680400,342.66
2/13/2009,362.19,362.99,355.23,357.68,4146700,357.68
2/12/2009,353.16,363.62,351.48,363.05,5550300,363.05
2/11/2009,358.95,365,353,358.04,5231600,358.04
2/10/2009,375.98,377.5,357.89,358.51,7103700,358.51
2/9/2009,371.28,381,367.3,378.77,4977300,378.77
2/6/2009,356.46,373.81,355.44,371.28,7038100,371.28
2/5/2009,340.91,355.38,337,353.72,7264400,353.72
2/4/2009,340.07,354.44,339.17,343,6817400,343
2/3/2009,342.57,343,333.83,340.45,6556500,340.45
2/2/2009,334.29,345,332,340.57,5206900,340.57
1/30/2009,344.69,348.8,336,338.53,4672000,338.53
1/29/2009,344.54,345.05,340.11,343.32,7283800,343.32
1/28/2009,337.98,352.33,336.31,348.67,7691400,348.67
1/27/2009,326.45,333.87,324.27,331.48,4927300,331.48
1/26/2009,324.85,328,320.56,323.87,4610700,323.87
1/23/2009,309.27,331.96,304.22,324.7,10732800,324.7
1/22/2009,298.04,309.35,295.15,306.5,8267000,306.5
1/21/2009,288.35,303.5,288.35,303.08,4924500,303.08
1/20/2009,299.14,299.5,282.75,282.75,5048200,282.75
1/16/2009,305.02,308.25,295.7,299.67,5224400,299.67
1/15/2009,297.57,303.58,286.79,298.99,5934500,298.99
1/14/2009,310,313.8,297.75,300.97,5467900,300.97
1/13/2009,311.77,320.6,310.39,314.32,4432500,314.32
1/12/2009,316.31,318.95,310.23,312.69,3304300,312.69
1/9/2009,327.5,327.5,313.4,315.07,4340500,315.07
1/8/2009,318.28,325.19,317.34,325.19,3600700,325.19
1/7/2009,328.32,330.91,318.75,322.01,4494500,322.01
1/6/2009,332.98,340.8,326.39,334.06,6425200,334.06
1/5/2009,321,331.24,315,328.05,4889000,328.05
1/2/2009,308.6,321.82,305.5,321.32,3610500,321.32
12/31/2008,304.2,311,302.61,307.65,2886800,307.65
12/30/2008,300.8,306.81,298.71,303.11,3843500,303.11
12/29/2008,300.22,301.38,291.58,297.42,3701900,297.42
12/26/2008,304.07,305.26,298.31,300.36,1959100,300.36
12/24/2008,301.48,306.34,298.38,302.95,1921500,302.95
12/23/2008,300.43,303.31,296.67,298.02,3777700,298.02
12/22/2008,308.56,309.5,290.63,297.11,3917600,297.11
12/19/2008,310.99,317.79,309,310.17,5612600,310.17
12/18/2008,316.7,320.35,309.11,310.28,4763500,310.28
12/17/2008,318.64,322.13,312.42,315.24,5789700,315.24
12/16/2008,314.52,329.5,311.27,325.28,7059600,325.28
12/15/2008,314.01,318.49,305.11,310.67,6737900,310.67
12/12/2008,295.71,316.47,294,315.76,5722100,315.76
12/11/2008,304.17,312.88,297.8,300.22,6179200,300.22
12/10/2008,309.24,314.9,304.51,308.82,5237000,308.82
12/9/2008,297.69,318,297.01,305.97,6889900,305.97
12/8/2008,289.99,309.44,282,302.11,8144300,302.11
12/5/2008,271.02,284.24,264.02,283.99,6521200,283.99
12/4/2008,276.53,283.49,268.77,274.34,4886600,274.34
12/3/2008,269.85,281.36,265.34,279.43,5904800,279.43
12/2/2008,269.73,277.78,262.58,275.11,5839700,275.11
12/1/2008,286.68,287.38,265.98,265.99,5711200,265.99
11/28/2008,290.58,296.45,288.28,292.96,2565500,292.96
11/26/2008,280.28,295.46,276.2,292.09,6356600,292.09
11/25/2008,268.68,286.66,267.32,282.05,10771200,282.05
11/24/2008,269.26,269.95,249.01,257.44,10054700,257.44
11/21/2008,262.51,269.37,247.3,262.43,10244500,262.43
11/20/2008,274.89,282.94,259.04,259.56,9779400,259.56
11/19/2008,295.39,300.19,278.58,280.18,7834600,280.18
11/18/2008,301.57,303.73,285.35,297.42,8346100,297.42
11/17/2008,303,310.16,297.95,300.12,7543800,300.12
11/14/2008,303.25,324.99,302.56,310.02,9517100,310.02
11/13/2008,291.77,313,280,312.08,13234700,312.08
11/12/2008,302.05,312.49,287.76,291,10051100,291
11/11/2008,308.69,316.3,300.52,311.46,10146600,311.46
11/10/2008,328,329.44,309.47,318.78,8080100,318.78
11/7/2008,333.12,341.15,325.33,331.14,4681300,331.14
11/6/2008,339.97,344.42,325.81,331.22,8574800,331.22
11/5/2008,362.15,368.88,341.31,342.24,6946500,342.24
11/4/2008,353.44,372.36,345.5,366.94,7349900,366.94
11/3/2008,357.58,362.99,341.43,346.49,5954500,346.49
10/31/2008,356.16,371.96,354.27,359.36,7423300,359.36
10/30/2008,368.46,372,358.37,359.69,7988900,359.69
10/29/2008,365.79,371,352.37,358,9756600,358
10/28/2008,339.05,369.31,328.51,368.75,8105400,368.75
10/27/2008,334.81,343,325.6,329.49,6200700,329.49
10/24/2008,326.47,350.47,324.74,339.29,7359000,339.29
10/23/2008,353.65,358,337.99,352.32,6478900,352.32
10/22/2008,356.99,369.69,344,355.67,6560000,355.67
10/21/2008,372.39,383.78,362,362.75,5782000,362.75
10/20/2008,379.75,380.98,359.59,379.32,6753400,379.32
10/17/2008,378.96,386,363.55,372.54,14249200,372.54
10/16/2008,332.76,356.5,309.44,353.02,16239700,353.02
10/15/2008,354.65,359,338.83,339.17,6721400,339.17
10/14/2008,393.53,394.5,357,362.71,7784800,362.71
10/13/2008,355.79,381.95,345.75,381.02,8905500,381.02
10/10/2008,313.16,341.89,310.3,332,10597800,332
10/9/2008,344.52,348.57,321.67,328.98,8075000,328.98
10/8/2008,330.16,358.99,326.11,338.11,11826400,338.11
10/7/2008,373.33,374.98,345.37,346.01,11054400,346.01
10/6/2008,373.98,375.99,357.16,371.21,11220600,371.21
10/3/2008,397.35,412.5,383.07,386.91,7992900,386.91
10/2/2008,409.79,409.98,386,390.49,5984900,390.49
10/1/2008,411.15,416.98,403.1,411.72,6234800,411.72
9/30/2008,395.98,425.08,392.32,400.52,3086300,400.52
9/29/2008,419.51,423.51,380.71,381,10762900,381
9/26/2008,428,437.16,421.03,431.04,5292500,431.04
9/25/2008,438.84,450,435.98,439.6,5020300,439.6
9/24/2008,430.34,445,430.11,435.11,4242000,435.11
9/23/2008,433.25,440.79,425.72,429.27,5204200,429.27
9/22/2008,454.13,454.13,429,430.14,4407300,430.14
9/19/2008,461,462.07,443.28,449.15,10006000,449.15
9/18/2008,422.64,439.18,410.5,439.08,8589400,439.08
9/17/2008,438.48,439.14,413.44,414.49,9126900,414.49
9/16/2008,425.96,449.28,425.49,442.93,6990700,442.93
9/15/2008,424,441.97,423.71,433.86,6567400,433.86
9/12/2008,430.21,441.99,429,437.66,6028000,437.66
9/11/2008,408.35,435.09,406.38,433.75,6471400,433.75
9/10/2008,424.47,424.48,409.68,414.16,6226800,414.16
9/9/2008,423.17,432.38,415,418.66,7229600,418.66
9/8/2008,452.02,452.94,417.55,419.95,9017900,419.95
9/5/2008,445.49,452.46,440.08,444.25,4534300,444.25
9/4/2008,460,463.24,449.4,450.26,4848500,450.26
9/3/2008,468.73,474.29,459.58,464.41,4314600,464.41
9/2/2008,476.77,482.18,461.42,465.25,6111500,465.25
8/29/2008,469.75,471.01,462.33,463.29,3848200,463.29
8/28/2008,472.49,476.45,470.33,473.78,3029700,473.78
8/27/2008,473.73,474.83,464.84,468.58,4387100,468.58
8/26/2008,483.46,483.46,470.59,474.16,3308200,474.16
8/25/2008,486.11,497,481.5,483.01,2014300,483.01
8/22/2008,491.5,494.88,489.48,490.59,2297200,490.59
8/21/2008,482.92,489.9,479.27,486.53,3514100,486.53
8/20/2008,494.72,496.69,482.57,485,3982100,485
8/19/2008,490.43,498.28,486.63,490.5,3046500,490.5
8/18/2008,509.84,510,495.51,498.3,3333900,498.3
8/15/2008,506.99,510.66,505.5,510.15,3545700,510.15
8/14/2008,497.7,507.61,496.29,505.49,2918600,505.49
8/13/2008,501.6,503.54,493.88,500.03,3625500,500.03
8/12/2008,502,506.13,498,502.61,2755700,502.61
8/11/2008,492.47,508.88,491.78,500.84,4239300,500.84
8/8/2008,480.15,495.75,475.69,495.01,3739300,495.01
8/7/2008,482,484,476.41,479.12,2773800,479.12
8/6/2008,478.37,489.77,472.51,486.34,3375800,486.34
8/5/2008,467.59,480.08,466.33,479.85,3584500,479.85
8/4/2008,468.12,473.01,461.9,463,2487000,463
8/1/2008,472.51,473.22,462.5,467.86,3007900,467.86
7/31/2008,474.56,480.89,471.44,473.75,2865100,473.75
7/30/2008,485.5,486.02,472.81,482.7,3490700,482.7
7/29/2008,479.3,487.26,478,483.11,2802800,483.11
7/28/2008,492.09,492.09,475.13,477.12,3160000,477.12
7/25/2008,486.49,493.13,481.5,491.98,3183500,491.98
7/24/2008,496.7,496.87,475.62,475.62,3540900,475.62
7/23/2008,481.61,497.23,478.1,489.22,4894100,489.22
7/22/2008,466.72,480.25,465.6,477.11,4691500,477.11
7/21/2008,480.88,484.09,465.7,468.8,5901500,468.8
7/18/2008,498.35,498.98,478.19,481.32,11292400,481.32
7/17/2008,534.16,537.05,524.5,533.44,8787400,533.44
7/16/2008,514.04,536.5,510.6,535.6,4742200,535.6
7/15/2008,516.28,527.5,501.1,516.09,6071000,516.09
7/14/2008,539,540.06,515.45,521.62,4424800,521.62
7/11/2008,536.5,539.5,519.43,533.8,4981400,533.8
7/10/2008,545,549.5,530.72,540.57,4331700,540.57
7/9/2008,550.76,555.68,540.73,541.55,4154000,541.55
7/8/2008,545.99,555.19,540,554.53,4932400,554.53
7/7/2008,542.3,549,535.6,543.91,4255200,543.91
7/3/2008,530.88,539.23,527.5,537,2400500,537
7/2/2008,536.51,540.38,526.06,527.04,4223000,527.04
7/1/2008,519.58,536.72,517,534.73,4959900,534.73
6/30/2008,532.47,538,523.06,526.42,3765300,526.42
6/27/2008,527.68,530,515.09,528.07,5447500,528.07
6/26/2008,544.1,544.93,528.26,528.82,5659500,528.82
6/25/2008,544.97,557.8,543.67,551,4122200,551
6/24/2008,545.14,551.19,535.1,542.3,4672600,542.3
6/23/2008,545.36,553.15,542.02,545.21,3635900,545.21
6/20/2008,556.98,556.98,544.51,546.43,5983100,546.43
6/19/2008,555.35,563.78,550.81,560.2,5683100,560.2
6/18/2008,564.51,568.99,559.16,562.38,3381200,562.38
6/17/2008,576.35,578.07,568.38,569.46,3462900,569.46
6/16/2008,566.5,579.1,566.5,572.81,3542800,572.81
6/13/2008,561.49,575.7,561.34,571.51,6184400,571.51
6/12/2008,548.76,558,546.88,552.95,5491600,552.95
6/11/2008,556.24,557.34,544.46,545.2,3812900,545.2
6/10/2008,549.56,558.82,546.78,554.17,3657400,554.17
6/9/2008,568.06,570,545.4,557.87,5288300,557.87
6/6/2008,579.75,580.72,567,567,4734500,567
6/5/2008,577.08,588.04,576.21,586.3,3916700,586.3
6/4/2008,565.33,578,564.55,572.22,3363200,572.22
6/3/2008,576.5,580.5,560.61,567.3,4305300,567.3
6/2/2008,582.5,583.89,571.27,575,3674200,575
5/30/2008,583.47,589.92,581.3,585.8,3225200,585.8
5/29/2008,574.79,585.88,573.2,583,4845000,583
5/28/2008,567.94,571.49,561.1,568.24,4050400,568.24
5/27/2008,544.96,562.6,543.85,560.9,3865500,560.9
5/23/2008,546.96,553,537.81,544.62,4431500,544.62
5/22/2008,551.95,554.21,540.25,549.46,5076300,549.46
5/21/2008,578.52,581.41,547.89,549.99,6468100,549.99
5/20/2008,574.63,582.48,572.91,578.6,3313600,578.6
5/19/2008,578.55,588.88,573.52,577.52,5604500,577.52
5/16/2008,581.43,584.68,578.32,580.07,4274100,580.07
5/15/2008,579,582.95,575.61,581,4342700,581
5/14/2008,586.49,591.19,575.25,576.3,4375800,576.3
5/13/2008,586.23,587.95,578.55,583,5163500,583
5/12/2008,574.75,586.75,568.91,584.94,4863900,584.94
5/9/2008,579,585,571.3,573.2,4484900,573.2
5/8/2008,586.2,589.3,578.91,583.01,5122900,583.01
5/7/2008,590.27,599.49,576.43,579,6613000,579
5/6/2008,591,592,583,586.36,4629300,586.36
5/5/2008,598.86,599,587.13,594.9,6281000,594.9
5/2/2008,598.49,602.45,579.3,581.29,6998800,581.29
5/1/2008,578.31,594.93,576.97,593.08,6602800,593.08
4/30/2008,562.21,584.86,558.47,574.29,7903000,574.29
4/29/2008,550.83,563.4,550.01,558.47,4346000,558.47
4/28/2008,545.88,556.81,539,552.12,4008600,552.12
4/25/2008,549.02,553,542.73,544.06,4164400,544.06
4/24/2008,551.29,554.49,540.02,543.04,4135100,543.04
4/23/2008,557.94,559.31,540.95,546.49,4921500,546.49
4/22/2008,537.57,560.83,537.56,555,7938500,555
4/21/2008,539.39,542.59,530.29,537.79,7439700,537.79
4/18/2008,535.21,547.7,524.77,539.41,18235600,539.41
4/17/2008,455.63,459.37,446.52,449.54,13353000,449.54
4/16/2008,444.4,458.28,441,455.03,7630700,455.03
4/15/2008,458.13,459.72,443.72,446.84,4577600,446.84
4/14/2008,457.16,457.45,450.15,451.66,3842600,451.66
4/11/2008,464.07,467.26,455.01,457.45,4169700,457.45
4/10/2008,464.96,473.86,461.85,469.08,5072400,469.08
4/9/2008,469.13,472,457.54,464.19,6048100,464.19
4/8/2008,473.04,474.14,462.01,467.81,4547000,467.81
4/7/2008,477.03,485.44,473.53,476.82,5943500,476.82
4/4/2008,457.01,477.83,456.2,471.09,5897200,471.09
4/3/2008,461.73,463.29,448.13,455.12,6778400,455.12
4/2/2008,469.9,475.74,460.39,465.7,5999000,465.7
4/1/2008,447.74,466.5,446.87,465.71,6093100,465.71
3/31/2008,435.64,442.69,432.01,440.47,4446400,440.47
3/28/2008,447.46,453.57,434.31,438.08,4376200,438.08
3/27/2008,446,448.61,440.49,444.08,5832200,444.08
3/26/2008,452.59,462.87,449.29,458.19,5225700,458.19
3/25/2008,457.46,457.47,446,450.78,5831600,450.78
3/24/2008,438.43,465.78,437.72,460.56,6763500,460.56
3/20/2008,427.32,435.7,417.5,433.55,9913400,433.55
3/19/2008,441.11,447.5,431.67,432,6179000,432
3/18/2008,428.98,440.84,425.53,439.16,7237200,439.16
3/17/2008,427.99,433.71,412.11,419.87,7888200,419.87
3/14/2008,442.98,449.34,430.62,437.92,6574400,437.92
3/13/2008,432.67,446.98,428.78,443.01,7726600,443.01
3/12/2008,440.01,447.88,438.07,440.18,6651900,440.18
3/11/2008,425.26,440.15,424.65,439.84,8826900,439.84
3/10/2008,428.83,431,413.04,413.62,7987600,413.62
3/7/2008,428.88,440,426.24,433.35,8071800,433.35
3/6/2008,447.69,453.3,431.18,432.7,7470100,432.7
3/5/2008,445.25,454.17,444,447.7,7436600,447.7
3/4/2008,450.95,453.36,435.78,444.6,13621700,444.6
3/3/2008,471.51,472.72,450.11,457.02,7554500,457.02
2/29/2008,471.87,479.74,464.65,471.18,9425400,471.18
2/28/2008,470.5,479.09,467.36,475.39,6586900,475.39
2/27/2008,460.13,475.49,459.64,472.86,10121900,472.86
2/26/2008,461.2,466.47,446.85,464.19,23287300,464.19
2/25/2008,505.95,506.5,485.74,486.44,8372800,486.44
2/22/2008,502.06,509,497.55,507.8,5515900,507.8
2/21/2008,512.85,513.21,499.5,502.86,5677800,502.86
2/20/2008,503.51,511.01,498.82,509,6662200,509
2/19/2008,534.94,535.06,506.5,508.95,6350400,508.95
2/15/2008,528.31,532.66,524.33,529.64,5240100,529.64
2/14/2008,538.35,541.04,531,532.25,6476700,532.25
2/13/2008,522.5,534.99,518.69,534.62,6624700,534.62
2/12/2008,523.39,530.6,513.03,518.09,6662300,518.09
2/11/2008,520.52,523.71,513.4,521.16,5826000,521.16
2/8/2008,509.41,517.73,508.7,516.69,6828900,516.69
2/7/2008,496.86,514.19,494.76,504.95,7928900,504.95
2/6/2008,511.14,511.17,497.93,501.71,7636400,501.71
2/5/2008,489.43,509,488.52,506.8,11203300,506.8
2/4/2008,509.07,512.78,492.55,495.43,13157100,495.43
2/1/2008,528.67,536.67,510,515.9,17600500,515.9
1/31/2008,539.01,573,534.29,564.3,14871300,564.3
1/30/2008,549.19,560.43,543.51,548.27,7939600,548.27
1/29/2008,560.47,561.33,540.67,550.52,6283000,550.52
1/28/2008,570.97,572.24,548.6,555.98,5816700,555.98
1/25/2008,591.81,595,566.18,566.4,6966000,566.4
1/24/2008,558.8,579.69,554.14,574.49,9400900,574.49
1/23/2008,560.71,568,519,548.62,16965700,548.62
1/22/2008,562.03,597.5,561.2,584.35,9501500,584.35
1/18/2008,608.36,609.99,598.45,600.25,8539600,600.25
1/17/2008,620.76,625.74,598.01,600.79,8216800,600.79
1/16/2008,628.97,639.99,601.93,615.95,10560000,615.95
1/15/2008,645.9,649.05,635.38,637.65,5568200,637.65
1/14/2008,651.14,657.4,645.25,653.82,4447500,653.82
1/11/2008,642.7,649.47,630.11,638.25,4977000,638.25
1/10/2008,645.01,657.2,640.11,646.73,6334200,646.73
1/9/2008,630.04,653.34,622.51,653.2,6739700,653.2
1/8/2008,653,659.96,631,631.68,5339100,631.68
1/7/2008,653.94,662.28,637.35,649.25,6403400,649.25
1/4/2008,679.69,680.96,655,657,5359800,657
1/3/2008,685.26,686.85,676.52,685.33,3252500,685.33
1/2/2008,692.87,697.37,677.73,685.19,4306900,685.19
12/31/2007,698.57,702.49,690.58,691.48,2376200,691.48
12/28/2007,704.93,707.95,696.54,702.53,2562700,702.53
12/27/2007,707.07,716,700.74,700.74,2942500,700.74
12/26/2007,698.99,713.22,698.21,710.84,2530000,710.84
12/24/2007,694.99,700.73,693.06,700.73,1628400,700.73
12/21/2007,697.88,699.26,693.24,696.69,5382000,696.69
12/20/2007,685.83,691,680.61,689.69,4422200,689.69
12/19/2007,674.21,679.5,669,677.37,4421100,677.37
12/18/2007,674.16,676.71,652.5,673.35,7166700,673.35
12/17/2007,688,695.42,663.67,669.23,5486000,669.23
12/14/2007,687.51,699.7,687.26,689.96,3673500,689.96
12/13/2007,696.31,697.62,681.21,694.05,5040800,694.05
12/12/2007,714,714.32,688.5,699.35,6159100,699.35
12/11/2007,719.94,720.99,698.78,699.2,6139100,699.2
12/10/2007,715.99,724.8,714,718.42,3856200,718.42
12/7/2007,714.99,718,710.5,714.87,3852100,714.87
12/6/2007,697.8,716.56,697.01,715.26,4909000,715.26
12/5/2007,692.73,698.93,687.5,698.51,4209600,698.51
12/4/2007,678.31,692,677.12,684.16,4231800,684.16
12/3/2007,691.01,695,681.14,681.53,4325100,681.53
11/30/2007,711,711.06,682.11,693,7895500,693
11/29/2007,690.75,702.79,687.77,697,6208000,697
11/28/2007,682.11,694.3,672.14,692.26,7916500,692.26
